_id,url,savePath,tempPath,name,chunkCount,status,curBytes,totalBytes,eTag,onlyWifi,force,retryCount,extra,mimeType,title,notificationEnable,notificationVisibility,isFirstDownload,isFirstSuccess,needHttpsToHttpRetry,downloadTime,packageName,md5,retryDelay,curRetryTime,retryDelayStatus,defaultHttpServiceBackUp,chunkRunnableReuse,retryDelayTimeArray,chunkDowngradeRetry,backUpUrlsStr,backUpUrlRetryCount,realDownloadTime,retryScheduleMinutes,independentProcess,auxiliaryJsonobjectString,iconUrl,appVersionCode,taskId
37566868,https://v39-us.tiktokcdn.com/969aa2fe5bb01a37f80eb756a50818b0/60d69aa6/video/tos/alisg/tos-alisg-v-0000/a214587326c34b42980fb6470b9c1adb/?a=1233&br=2638&bt=1319&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021062521095301010712901513AD5D85&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2k7cHlkO2lqNjMzODYzNEApZ2g3N2lmaGQ2NztpaTg0N2dhYzRxamMzYF5gLS1kMC1zc2NeMDJfNGBgXl8tYzBfLl86Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6977735722203761921,1,-3,6087026,6087026,,0,0,0,,,,0,0,0,0,0,45701,,d123e39d1162be3bcd590c3bd7df5f4b,0,0,0,1,0,,0,"[""https:\/\/v25-us.tiktokcdn.com\/71c6859787910d5fd8bc0841a9f2d191\/60d69aa6\/video\/tos\/alisg\/tos-alisg-v-0000\/a214587326c34b42980fb6470b9c1adb\/?a=1233&br=2638&bt=1319&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021062521095301010712901513AD5D85&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2k7cHlkO2lqNjMzODYzNEApZ2g3N2lmaGQ2NztpaTg0N2dhYzRxamMzYF5gLS1kMC1zc2NeMDJfNGBgXl8tYzBfLl86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c3agcf68famvtm78ffd0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,45238059827,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":5,""dbjson_last_start_download_time"":1624655394031,""dbjson_key_first_speed_time"":462,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":455,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,5426d92a-a214-4060-9c31-87d830f64899
53524614,https://v19-us.tiktokcdn.com/697d5c7186cabbf0e0523b6683189c85/60a4f86d/video/tos/alisg/tos-alisg-v-0000/b039f57bda734735a8caa9663a105278/?a=1233&br=3666&bt=1833&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021051905365901010712910111E6CA03&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzc2cW5paG94NTMzODYzM0ApODY3ZWZoOWU0Nzo2MzQ2N2dmMGFvZGJxNGRgLS1kMDRzcy9gMmNeYTUzX2EtMl4yYjU6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6963233208284515586,1,-3,4127207,4127207,,0,0,0,,,,0,0,0,0,0,13381,,f30bc54c3d5b906a1538798f5978949d,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/9d08ea9ea19cffc688911da2ea6b956f\/60a4f86d\/video\/tos\/alisg\/tos-alisg-v-0000\/b039f57bda734735a8caa9663a105278\/?a=1233&br=3666&bt=1833&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021051905365901010712910111E6CA03&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzc2cW5paG94NTMzODYzM0ApODY3ZWZoOWU0Nzo2MzQ2N2dmMGFvZGJxNGRgLS1kMDRzcy9gMmNeYTUzX2EtMl4yYjU6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2gu7lteefgkrnd334i0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,12910301713,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":6,""dbjson_last_start_download_time"":1621402619359,""dbjson_key_first_speed_time"":468,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":452,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
200718283,https://v16m-us.tiktokcdn.com/bbdabf6e4fbdbb6038aee6b1d3840245/60c1b3ed/video/tos/useast2a/tos-useast2a-ve-0068c003/638d5b2fa39f4326ac1d91537deb73b1/?a=1233&br=1248&bt=624&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106100040250101071290193BB22531&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=anIzbjRoamo6NTMzNzczM0ApPDo8NmhoaGU1N2k2OTc6N2dlcG1jYzRsYHFgLS1kMTZzcy5fYS4tXy9eYjRhLy4vXy46Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6970013409421118725,1,-3,1580752,1580752,,0,0,0,,video/mp4,,0,0,0,0,0,55387,,886ba673b39bbf871da2c53e91edf88e,0,0,0,1,0,,0,"[""https:\/\/v25-us.tiktokcdn.com\/e1ddf62dad28b192775b3a06494115bc\/60c1b3ed\/video\/tos\/useast2a\/tos-useast2a-ve-0068c003\/638d5b2fa39f4326ac1d91537deb73b1\/?a=1233&br=1248&bt=624&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106100040250101071290193BB22531&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=anIzbjRoamo6NTMzNzczM0ApPDo8NmhoaGU1N2k2OTc6N2dlcG1jYzRsYHFgLS1kMTZzcy5fYS4tXy9eYjRhLy4vXy46Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v09044g40000c2t7cgog7ef1fkp0sohg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,50691289460,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":8,""dbjson_last_start_download_time"":1623285636977,""dbjson_key_first_speed_time"":4693,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":4644,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,66f84ec9-34c4-498d-b1bf-5a7aabc6da4b
217037177,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/13f9d0c989018316b828af31c0ba7e27.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/13f9d0c989018316b828af31c0ba7e27,,/51ed744f0af6992e7162cccfc75d2d9f,1,-3,921372,921372,,0,0,0,,application/zip,,0,0,0,0,0,13048,,,0,0,0,1,0,,0,,0,12689585568,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":9,""dbjson_last_start_download_time"":1618092196370,""dbjson_key_first_speed_time"":353,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":338,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
298527065,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/f7cdecdc9af8ed7de4c5b6ad0ad99181.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/f7cdecdc9af8ed7de4c5b6ad0ad99181,,/ebd09e537c252ac0972528a3ad756bae,1,-2,2971024,5621800,,0,0,0,,application/zip,,0,0,0,1,0,0,,,0,0,0,1,0,,0,,0,45777764254,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092209472,""dbjson_key_first_speed_time"":377,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":366,""rw_concurrent"":0}",,0,
304509679,https://v21-us.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-0068c004/71007714791b4c3fa40f335d6001581b/?VExpiration=1622622368&VSignature=2615856ceb2ac144e8a69ba8a96e065b&a=1233&br=1236&bt=618&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=2021060202250701010713018839CF1FD0&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ajl0eDpmdWR0NTMzNzczM0ApaDZlNDY2PGU8Nzk1OzM0OmdqZW1mcnBjLmxgLS1kMTZzczI2Yl8zMy9iMGBgNF8yMGM6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6967527248932916486,1,-3,4770355,4770355,,0,0,0,,video/mp4,,0,0,0,0,0,1760,,0b302b4ae7d6c35991bd14f1c9a9226a,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/9e42e6d33d9257611e57562684c3ad76\/60b740a0\/video\/tos\/useast2a\/tos-useast2a-ve-0068c004\/71007714791b4c3fa40f335d6001581b\/?a=1233&br=1236&bt=618&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=2021060202250701010713018839CF1FD0&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ajl0eDpmdWR0NTMzNzczM0ApaDZlNDY2PGU8Nzk1OzM0OmdqZW1mcnBjLmxgLS1kMTZzczI2Yl8zMy9iMGBgNF8yMGM6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v09044g40000c2oq1afrscu7iupqh6mg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,1583542603,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":7,""dbjson_last_start_download_time"":1622600709159,""dbjson_key_first_speed_time"":175,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":150,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,53a3b1ba-cd17-40a4-b7e9-89c57d0c4bab
457082282,https://sf16-muse-va.ibytedtos.com/obj/im-resource-muse/6867704454192300037,/data/user/0/com.zhiliaoapp.musically/files/im_resources/STICKER/,,6867704453873532933_20200902020048.zip,1,-3,2642119,2642119,,0,0,0,,,,0,0,0,0,0,826,,,0,0,0,1,0,,0,,0,639820000,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""emoji_resources_manager"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":5,""dbjson_last_start_download_time"":1617510695627,""dbjson_key_first_speed_time"":185,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":172,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
468982308,https://v16m-us.tiktokcdn.com/d9ce70b57394434d3b1da5f2d0a51713/60a4f5e4/video/tos/useast2a/tos-useast2a-ve-0068c003/af4e0c937dd140e3ba8876427f4d205d/?a=1233&br=1242&bt=621&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105190525520101071290943BE4852C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=am1kc3d4bDVmNTMzNzczM0ApOWVoPDo7NzxoNzg5OWk2M2dgbmhzbzVuLWVgLS1kMTZzc2FjYmMzNF80LTAwMDFjMzQ6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6963339200640961798,1,-3,2826604,2826604,,0,0,0,,video/mp4,,0,0,0,0,0,38467,,d2201f3e393fb517a13ebfc5c3ea378b,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/1b7d358a3a3196adc3931597d4600fb5\/60a4f5e4\/video\/tos\/useast2a\/tos-useast2a-ve-0068c003\/af4e0c937dd140e3ba8876427f4d205d\/?a=1233&br=1242&bt=621&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105190525520101071290943BE4852C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=am1kc3d4bDVmNTMzNzczM0ApOWVoPDo7NzxoNzg5OWk2M2dgbmhzbzVuLWVgLS1kMTZzc2FjYmMzNF80LTAwMDFjMzQ6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v09044g40000c2hc02qi8urtvpkaqjcg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,37939062694,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1621401952328,""dbjson_key_first_speed_time"":526,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":501,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
550047072,https://v39-us.tiktokcdn.com/26b12ee594000199f161a4f9f9eef604/60deed44/video/tos/alisg/tos-alisg-v-0000/860ec1fa5eba4d45b8ef9f66f11bcbfb/?a=1233&br=2620&bt=1310&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107020440450101071290122D3541DA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am1xO2hyOml4NjMzODYzNEApNzY5OGZnODw6NzNnZGlpaWdmaDUzZ2MxMTZgLS1kMC1zczEzYi8wYjIyYDQwY2A0NDA6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6977170124356750593,1,-3,3955447,3955447,,0,0,0,,,,0,0,0,0,0,90532,,89b4af8adc848c87e24778d09e317d12,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/860ec1fa5eba4d45b8ef9f66f11bcbfb\/?VExpiration=1625222468&VSignature=145541bc71702dbc47ef0a902015d5e0&a=1233&br=2620&bt=1310&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107020440450101071290122D3541DA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am1xO2hyOml4NjMzODYzNEApNzY5OGZnODw6NzNnZGlpaWdmaDUzZ2MxMTZgLS1kMC1zczEzYi8wYjIyYDQwY2A0NDA6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c39u4f47foje688nkjig&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,89605055851,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1625200845611,""dbjson_key_first_speed_time"":923,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":888,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,433f8c8b-0136-40d7-8243-48a98a1243dc
555507554,https://v16m-us.tiktokcdn.com/7512c57395ebab0409d50b007b28069f/60c69b62/video/tos/alisg/tos-alisg-v-0000/533743ca408b4afd8e5087d14c6159b5/?a=1233&br=2418&bt=1209&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106131757030101920611631C090812&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajdrZW1tPGw6NjMzODYzM0ApM2c8aThkNmU1NzVmNDdmNGdzLjJtMm1raS5gLS1kMDRzczUyY15gMS5fNjA2L19gYC06Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6972313329490529538,1,-3,2808709,2808709,,0,0,0,,video/mp4,,0,0,0,0,0,238,,502ca1db1e9797e166ad11c759d96383,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/533743ca408b4afd8e5087d14c6159b5\/?VExpiration=1623628642&VSignature=d7d082d2c34902594bb2b63fce6772be&a=1233&br=2418&bt=1209&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106131757030101920611631C090812&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajdrZW1tPGw6NjMzODYzM0ApM2c8aThkNmU1NzVmNDdmNGdzLjJtMm1raS5gLS1kMDRzczUyY15gMS5fNjA2L19gYC06Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c317lin9pj5jpb5h14vg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,200947031,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1623607024297,""dbjson_key_first_speed_time"":36,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":30,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,3371e761-bfd7-4daf-9f31-09f78a5e1fd5
631991996,https://v16m-us.tiktokcdn.com/3bafc78ba5f2b18d590972e4fec55c73/60b9e55b/video/tos/alisg/tos-alisg-v-0000/32f1a4c3e0694ce490f7825744da4a24/?a=1233&br=2204&bt=1102&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106040233040101071301890BD843FB&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzp4OHdrcWRuNTMzODYzM0ApOTY5NzY5NzxmNzQ4OTw6ZWcxc2ppNWJxcXBgLS1kMDRzczZfYi8wNV9eNi40NC8zMF46Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6969753906096147713,1,-3,3739636,3739636,,0,0,0,,video/mp4,,0,0,0,0,0,594,,396edfc6c430fa04dca763c6c8eb03d3,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/d061c06afca0731f5cfaa8e734ab9707\/60b9e55b\/video\/tos\/alisg\/tos-alisg-v-0000\/32f1a4c3e0694ce490f7825744da4a24\/?a=1233&br=2204&bt=1102&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106040233040101071301890BD843FB&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzp4OHdrcWRuNTMzODYzM0ApOTY5NzY5NzxmNzQ4OTw6ZWcxc2ppNWJxcXBgLS1kMDRzczZfYi8wNV9eNi40NC8zMF46Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2sktatneh8tl5muv740&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,455776042,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1622773984129,""dbjson_key_first_speed_time"":137,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":128,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,6420f6be-75d2-4014-9a9a-ca4c55c6fdb1
676409661,https://v39-us.tiktokcdn.com/c6592762b5c403150a9d407a1c2fbc7a/60deed43/video/tos/alisg/tos-alisg-v-0000/ce58820b5341423885a2f03481a8276a/?a=1233&br=2762&bt=1381&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107020440450101071290122D3541DA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZocHlkO3Z3NjMzODYzNEApPGk0aGk7Z2VoN2dlOzc7ZGdybDNxamNiazZgLS1kMC1zczNgY2FeYi82YjJgLTEuMF86Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6977170594873822465,1,-3,3928708,3928708,,0,0,0,,video/mp4,,0,0,0,0,0,101671,,66ccf1f4c9ad621e88402b822f2875eb,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/ce58820b5341423885a2f03481a8276a\/?VExpiration=1625222467&VSignature=30705b3d3a9430f70da63ab32f3d84e2&a=1233&br=2762&bt=1381&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107020440450101071290122D3541DA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZocHlkO3Z3NjMzODYzNEApPGk0aGk7Z2VoN2dlOzc7ZGdybDNxamNiazZgLS1kMC1zczNgY2FeYi82YjJgLTEuMF86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c39tnse8famvtm6eosug&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,70690316796,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":3,""dbjson_last_start_download_time"":1625200845608,""dbjson_key_first_speed_time"":30975,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":30938,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,f4a8939c-3fef-4e6c-9929-65b767754d96
700554381,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/639be12b70f74fb6d35339c8b1143275.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/639be12b70f74fb6d35339c8b1143275,,/c6a0f1474c9b4272310f46f5a28637e4,1,-3,411716,411716,,0,0,0,,application/zip,,0,0,0,0,0,4927,,,0,0,0,1,0,,0,,0,4681422237,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092202504,""dbjson_key_first_speed_time"":240,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":231,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
799169384,https://v19-us.tiktokcdn.com/edf34fd28ea579789588ff3d4057f802/60b74595/video/tos/alisg/tos-alisg-v-0000/b6973569459744ee996e6db1709ede74/?a=1233&br=2350&bt=1175&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106020246500101071291141BDCA4BD&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZtOG54cmc4NTMzODYzM0ApODwzNzhnNGUzNzo0Ojc4aGdiLXJiLmtqZG5gLS1kMDRzczZgNF41NTQuLWItYC4tXmA6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6968309749729266946,1,-3,3939571,3939571,,0,0,0,,,,0,0,0,0,0,926,,958f48b6ca5b23d43fa9b29f9e0c61c3,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/2450009446e6688b8d1347247d8b91b8\/60b74595\/video\/tos\/alisg\/tos-alisg-v-0000\/b6973569459744ee996e6db1709ede74\/?a=1233&br=2350&bt=1175&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106020246500101071291141BDCA4BD&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZtOG54cmc4NTMzODYzM0ApODwzNzhnNGUzNzo0Ojc4aGdiLXJiLmtqZG5gLS1kMDRzczZgNF41NTQuLWItYC4tXmA6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2q5gdmonu1ke5uj0ceg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,648617969,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1622602012291,""dbjson_key_first_speed_time"":276,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":265,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,1a606d8e-bc25-4736-8dbd-1d67b14991c1
