ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
2050,24,es_US,Jim y Kim haciendo ejercicio,,,
2051,24,sv,Jim och Kim tränar,,,
2052,24,tg,Ҷим ва Ким машқ мекунанд,,,
2053,24,ta_IN,உடற்பயிற்சி செய்யும் ஜிம் மற்றும் கிம்,,,
2054,24,te_IN,"జిమ్, కిమ్ వ్యాయామం చేస్తున్నాయి",,,
2055,24,tk,Jim we Kim türgenleşýärler,,,
2056,24,th,จิมและคิมออกกำลังกาย,,,
2057,24,bo,Jim་དང་Kim་ཡིས་ལུས་སྦྱོང་གནང་།,,,
2058,24,tr,Egzersiz yapan Jim ve Kim,,,
2059,24,uk,Джим і Кім тренуються,,,
2060,24,ur_PK,جم اور کم ورزش کرتے ہوئے,,,
2061,24,ug,چېنىققان جىم بىلەن كىم,,,
2062,24,uz_UZ,Jim va Kim tashqarida mashq qilmoqda,,,
2063,24,vi,Jim và Kim tập luyện,,,
2064,24,predefined,sticker_working,,,
