_id,item,category,data1,data2,data3,data4,data5
441,com.hanjiasongshu.jianghux2,1,109/1.0.11,8.1.0/SM-N9600,FAIL,P180316-01532,
442,com.humblegames.dragon,1,223/2.2.3,8.1.0/SM-N9600,FAIL,P170225-02150 ,
443,com.hz.LingLing.plw,1,10/1.9.5,8.1.0/SM-N9600,FAIL,P180131-00998,
444,com.idreamsky.seer,1,1104/1.1.4,8.1.0/SM-N9600,FAIL,P171226-03563,
445,com.ihuizhi.game.carcrushry,1,10951/1.0.0.4,8.1.0/SM-N9600,FAIL,P170428-04495,
446,com.ihuizhi.game.carcrushry,1,10950/1.1.11,8.1.0/SM-N9600,FAIL,P170428-04495,
447,com.ijinshan.duba,1,30500013/3.5.0,8.1.0/SM-N9600,FAIL,P170428-04490,
448,com.impactgames.ATVQuadBikeRacingFree,1,5/1.5,8.1.0/SM-N9600,FAIL,P180316-01667,
449,com.invictus.impossiball,1,10000110/4.2.1,8.1.0/SM-N9600,FAIL,P171226-02972,
450,com.izhangxin.ddz.android,1,70/3.2.0.4,8.1.0/SM-N9600,FAIL,P170503-02243,
451,com.Janlr.superwings.bd,1,8/1.3.1,8.1.0/SM-N9600,FAIL,P180316-01641,
452,com.jian.wallpaper,1,1/1.0,8.1.0/SM-N9600,FAIL,P180315-05822,
453,com.jianut.bedworm,1,3320/V3.3.2,8.1.0/SM-N9600,FAIL,P180316-02021,
454,com.jiuliu.fengksa,1,1/1.0.0,8.1.0/SM-N9600,FAIL,P180316-01684,
455,com.juji.game.damanguan,1,3/1.2,8.1.0/SM-N9600,FAIL,P170523-05181,
456,com.kgkj.lszj_fkmm,1,93/1.9.3,8.1.0/SM-N9600,FAIL,P170502-02861,
457,com.kgkj.lszj_fkmm,1,98/1.9.8,8.1.0/SM-N9600,FAIL,P170502-02861,
458,com.kidapps.childchufangcake,1,80/1.8.3,8.1.0/SM-N9600,FAIL,P180131-01018,
459,com.killoosgame.subwaysurf_supergame,1,11167/111.6.7,8.1.0/SM-N9600,FAIL,P180316-00659,
460,com.king86.qsgwmb.baidu,1,672/6.8.5,8.1.0/SM-N9600,FAIL,P171121-03220,
461,com.king86.qsgwmb.baidu,1,685/6.8.5,8.1.0/SM-N9600,FAIL,P171121-03220,
462,com.klowlsnl.wkswp.snw,1,10/1.10,8.1.0/SM-N9600,FAIL,P180416-00340,
463,com.kunpo.baba91,1,36/2.4.1,8.1.0/SM-N9600,FAIL,P170428-04485,
464,com.kunpo.baba91,1,28/2.2.0,8.1.0/SM-N9600,FAIL,P170428-04485,
465,com.kunpo.baba91,1,35/2.4.0,8.1.0/SM-N9600,FAIL,P170428-04485,
466,com.kunpo.babaqunaer2m,1,27/1.7.2,8.1.0/SM-N9600,FAIL,P170428-04467,
467,com.lbe.security.shuame,1,14/1.0.1001,8.1.0/SM-N9600,FAIL,P170523-04886,
468,com.libaohezidxkj,1,13/2.0,8.1.0/SM-N9600,FAIL,P180416-01515,
469,com.lingdong.client.android,1,163/3.02,8.1.0/SM-N9600,FAIL,P170428-04481,
470,com.liyi.apps.closetool,1,5/1.0.4,8.1.0/SM-N9600,FAIL,P180131-00879,
471,com.lizardmia.itwlqvoicechangers,1,11/1.1,8.1.0/SM-N9600,FAIL,P180315-05890,
472,com.lkm.xd,1,170608/3.22,8.1.0/SM-N9600,FAIL,P171226-04018,
473,com.longer.wifipjq,1,20160209/2.1,8.1.0/SM-N9600,FAIL,P180316-02284,
474,com.lsesyyll.yxqsg,1,20152841/20150829.001,8.1.0/SM-N9600,FAIL,P180315-05865,
475,com.magicred.kuaiLeKuBao2,1,25/1.2.4,8.1.0/SM-N9600,FAIL,P170502-02847,
476,com.mars.jdqw.qq,1,110/1.1.0,8.1.0/SM-N9600,FAIL,P180425-00992,
477,com.mb.kkqne,1,84/1.1.6,8.1.0/SM-N9600,FAIL,P180316-00868,
478,com.mgc.russian.crime.simulator.two,1,144/1.4.4,8.1.0/SM-N9600,FAIL,P171226-03417,
479,com.mile.scmj.baidu,1,400341/4.00.341,8.1.0/SM-N9600,FAIL,P171122-03644,
480,com.minhua.jijiehao2,1,4/1.0.8,8.1.0/SM-N9600,FAIL,P180425-01088,
481,com.miyigame.starlit,1,21/3.310,8.1.0/SM-N9600,FAIL,P170717-03912,
482,com.moji.wallpaper,1,40602/4.0.6.02,8.1.0/SM-N9600,FAIL,P170503-00968,
483,com.movier.magicbox,1,312/3.3.0,8.1.0/SM-N9600,FAIL,P180329-00911,
484,com.movingstudio.ilikebeingwithyou,1,32/1.2.2,8.1.0/SM-N9600,FAIL,P180416-01574,
485,com.mudao.base8,1,3/1.1.1,8.1.0/SM-N9600,FAIL,P180425-01418,
486,com.mudao.base8,1,6/1.1.3,8.1.0/SM-N9600,FAIL,P180425-01418,
487,com.nb.roottool,1,6300008/6.3.8,8.1.0/SM-N9600,FAIL,P180131-00828,
488,com.netease.vshow.android.yeseza,1,5/1.5,8.1.0/SM-N9600,FAIL,P180316-00887,
489,com.netease.vshow.androidkdj,1,93/4.103,8.1.0/SM-N9600,FAIL,P180316-00807,
490,com.odin.fffbox,1,37/2.3.1,8.1.0/SM-N9600,FAIL,P170503-02570,
491,com.ogurecapps.doublegun,1,226000/2.26,8.1.0/SM-N9600,FAIL,P180425-01235,
492,com.pcvirt.ImageViewer,1,2/0.2 beta,8.1.0/SM-N9600,FAIL,P180316-01738,
493,com.pk51.snk.kof97.tx,1,286745/2.8.6745,8.1.0/SM-N9600,FAIL,P170428-04473,
494,com.pk51.snk.kof97hd.tx,1,226802/2.2.6802,8.1.0/SM-N9600,FAIL,P170503-02233,
495,com.ppst.bbd.wlgame,1,4999/2.0.0.5,8.1.0/SM-N9600,FAIL,P170428-04496,
496,com.project.cjfx.baidu,1,178/1.78,8.1.0/SM-N9600,FAIL,P171120-04794,
497,com.psbc.mbank.pad,1,1/2.0.0,8.1.0/SM-N9600,FAIL,P180131-00939,
498,com.qqubyte.rcchampions,1,7/1.0.6,8.1.0/SM-N9600,FAIL,P170523-05075,
499,com.queqianme.speed.app,1,1000000/1.0.0,8.1.0/SM-N9600,FAIL,P180315-05910,
500,com.quyugongzuoshi.jinangwengongjutwo,1,410/4.1.0,8.1.0/SM-N9600,FAIL,P171226-04384,
501,com.rovio.abactionchina.tengx,1,48/2.2.0,8.1.0/SM-N9600,FAIL,P170516-03956 ,
502,com.seleuco.mame4all.dino,1,353/3.53,8.1.0/SM-N9600,FAIL,P170502-03227,
503,com.seleuco.mame4all.dino,1,352/3.52,8.1.0/SM-N9600,FAIL,P170502-03227,
504,com.seleuco.mame4all.dino,1,349/3.49,8.1.0/SM-N9600,FAIL,P170502-03227,
505,com.sg.android.fish,1,132/3.8.0,8.1.0/SM-N9600,FAIL,P170502-02894,
506,com.shhxz.zhuzhuxiawulinkupao.baidu,1,190/1.9.0,8.1.0/SM-N9600,FAIL,P180315-05794,
507,com.shining.lietest,1,290/2.9,8.1.0/SM-N9600,FAIL,P180316-02244,
508,com.shootbubble.bubbledexlue.cn,1,145579/45595.0,8.1.0/SM-N9600,FAIL,P180316-00781,
509,com.shuame.oneclickroottoolhd,1,54/1.4.54,8.1.0/SM-N9600,FAIL,P180315-05856,
510,com.singxie.tbshou,1,47/2.4.7,8.1.0/SM-N9600,FAIL,P180316-00909,
511,com.somsoft.mishi,1,149/1.49,8.1.0/SM-N9600,FAIL,P161114-04394,
512,com.soulgame.pig.baidu,1,11/1.1,8.1.0/SM-N9600,FAIL,P180316-01855,
513,com.SuperBae.Manager,1,154/2.3.1,8.1.0/SM-N9600,FAIL,P180315-05704,
514,com.surpax.ledflashlight,1,1888/66.68.18,8.1.0/SM-N9600,FAIL,P170523-04930,
515,com.sxiaoao.car3d,1,66/1.5.2,8.1.0/SM-N9600,FAIL,P170927-05481,
516,com.tai.piano,1,27/1.19.1,8.1.0/SM-N9600,FAIL,P170717-04711,
517,com.talkweb.nciyuan,1,34/1.5.0,8.1.0/SM-N9600,FAIL,P160629-01794,
518,com.teayelp.whereareyoumysister,1,6044/4.1.6,8.1.0/SM-N9600,FAIL,P170927-05041,
519,com.tencent.lightalk,1,51/2.6.0,8.1.0/SM-N9600,FAIL,P170428-04489,
520,com.tencent.QQLottery,1,10501000/5.1.0,8.1.0/SM-N9600,FAIL,P171226-02569,
521,com.tencent.SoulGame.CubicRage,1,15/2.4.3,8.1.0/SM-N9600,FAIL,P170516-04002 ,
522,com.tencent.tmgp.dahuatongdg.dwsj,1,3000000/3.0.0.0,8.1.0/SM-N9600,FAIL,P170523-04487,
523,com.tencent.tmgp.gb,1,81/2.1.29,8.1.0/SM-N9600,FAIL,P170327-01073,
524,com.tencent.tmgp.gb,1,82/2.1.30,8.1.0/SM-N9600,FAIL,P170502-02896,
525,com.tencent.tmgp.gb,1,37/2.0.19,8.1.0/SM-N9600,FAIL,P170327-01073,
526,com.tencent.tmgp.mxm,1,501/5.0.1,8.1.0/SM-N9600,FAIL,P170513-00797 ,
527,com.tencent.tmgp.project.race2,1,17/2.0.1,8.1.0/SM-N9600,FAIL,P170502-02891,
528,com.tencent.tmgp.rcyufen,1,1813/V1.8.13,8.1.0/SM-N9600,FAIL,P170502-02878,
529,com.tencent.tmgp.tldk,1,19/1.6.0,8.1.0/SM-N9600,FAIL,P170502-02834,
530,com.tencent.tmgp.yilegame.fengshen,1,1100/1.10.0,8.1.0/SM-N9600,FAIL,P170523-05246,
531,com.tencent.tmgp.youlong,1,33/1.12.120,8.1.0/SM-N9600,FAIL,P170428-04487,
532,com.the10tons.zmcq_tencent,1,203/2.0.3,8.1.0/SM-N9600,FAIL,P170628-04894,
533,com.tian.cellvoicechanger,1,123/6.0,8.1.0/SM-N9600,FAIL,P170328-04176,
534,com.tian.cellvoicechanger,1,125/8.0,8.1.0/SM-N9600,FAIL,P170328-04176,
535,com.ting.mp3.qianqian.android,1,19/2.1.0,8.1.0/SM-N9600,FAIL,P170324-04882,
536,com.tuoniu.preschol.full,1,10/1.0,8.1.0/SM-N9600,FAIL,P180316-00948,
537,com.uc.y.dzsscks,1,102/1.0.2,8.1.0/SM-N9600,FAIL,P180425-01440,
538,com.urtegatain.handce,1,3/1.0.3,8.1.0/SM-N9600,FAIL,P180416-01540,
539,com.wlanplus.chang,1,143/4.5.9,8.1.0/SM-N9600,FAIL,P170428-04466,
540,com.world.zqzb.bd.org,1,1/1.0.0.1279,8.1.0/SM-N9600,FAIL,P180131-01119,
541,com.wxcx.mqhb,1,510/5.1.0,8.1.0/SM-N9600,FAIL,P171122-03245,
542,com.wxcy.zhuzhuxia.bd,1,25/2.5,8.1.0/SM-N9600,FAIL,P171121-04939,
543,com.wyt.xly,1,1000000/1.0.0,8.1.0/SM-N9600,FAIL,P180316-00819,
544,com.xiaoao.dinopets.baidu,1,42/2.1.6,8.1.0/SM-N9600,FAIL,P171121-01524,
545,com.xiaoao.dinopets.qq,1,42/2.1.6,8.1.0/SM-N9600,FAIL,P171226-04430,
546,com.xiaoao.ultraman.baidu,1,40/1.6.4,8.1.0/SM-N9600,FAIL,P171121-02768,
547,com.xinzhi.calendar,1,9/1.1.10,8.1.0/SM-N9600,FAIL,P180425-01054,
548,com.xkrj.fktzd.tenxun,1,75/1.18.13,8.1.0/SM-N9600,FAIL,P170503-02123,
549,com.xoul.term,1,69/1.6.9,8.1.0/SM-N9600,FAIL,P180316-02091,
550,com.yankai.orangepic,1,41/3.2.7,8.1.0/SM-N9600,FAIL,P180316-02307,
551,com.yijia.jiukuaijiu,1,566/5.6.6,8.1.0/SM-N9600,FAIL,P171226-04342,
552,com.yitong.zjrc.mbank.android,1,30201/3.02.01,8.1.0/SM-N9600,FAIL,P171120-04346,
553,com.yodo1.ctr2.BAIDU_02,1,3806/2.3.8.5,8.1.0/SM-N9600,FAIL,P171120-03958,
554,com.yodo1.sniper3d.baidu,1,177/1.4.1,8.1.0/SM-N9600,FAIL,P171121-04381,
555,com.yodo1.sniper3d.baidu,1,120/1.2.0,8.1.0/SM-N9600,FAIL,P171121-04381,
556,com.yodo1.sniper3d.TXYYB_01,1,174/1.4.1,8.1.0/SM-N9600,FAIL,P171226-03603,
557,com.youjiarui.app24352,1,5/1.4,8.1.0/SM-N9600,FAIL,P180316-01240,
558,com.youmeng.crazymoto.baidu,1,10/2.1.9,8.1.0/SM-N9600,FAIL,P180315-05807,
559,com.youmeng.huluwa.baidu,1,391/4.5.5,8.1.0/SM-N9600,FAIL,P171122-02547,
560,com.youmeng.huluwa.baidu,1,431/4.11.10,8.1.0/SM-N9600,FAIL,P171122-02547,
561,com.youmeng.pingmanracing.baidu,1,140/3.9.15,8.1.0/SM-N9600,FAIL,P171122-03675,
562,com.youmeng.pingmanracing.baidu,1,147/3.11.8,8.1.0/SM-N9600,FAIL,P171122-03675,
563,com.youtang.youtang_private_space,1,35/1.0.2,8.1.0/SM-N9600,FAIL,P171218-04925,
564,com.youtang.youtang_private_space_multi,1,36/1.0.1,8.1.0/SM-N9600,FAIL,P180130-04246,
565,com.youtang.youtang_private_space_multi,1,51/1.3.1,8.1.0/SM-N9600,FAIL,P180130-04246,
566,com.yshangmeng.live,1,106/1.1.0.106,8.1.0/SM-N9600,FAIL,P180316-00800,
567,com.zengame.ttddzrb.p365you,1,270571/2.70.571,8.1.0/SM-N9600,FAIL,P170502-02885,
568,com.zengame.zrttddz.uc,1,109010/1.09.010,8.1.0/SM-N9600,FAIL,P180316-01562,
569,com.zeus.animal,1,211/2.1.1,8.1.0/SM-N9600,FAIL,P170822-05709,
570,com.zeus.animal,1,207/2.0.7,8.1.0/SM-N9600,FAIL,P170822-05709,
571,com.zh.fs,1,24/1.2.4,8.1.0/SM-N9600,FAIL,P170428-04476,
572,com.zhijian.xg.baidu,1,334/3.34,8.1.0/SM-N9600,FAIL,P170418-03893,
573,com.zhiyou.renwowan,1,8/1.6,8.1.0/SM-N9600,FAIL,P170629-02760,
574,com.zskj.adzs,1,1/1.0,8.1.0/SM-N9600,FAIL,P170718-01505,
575,com.zwwx.sgzs.cherry,1,1190/1.19.0,8.1.0/SM-N9600,FAIL,P170502-02859,
576,com.zzm.say.jjigz4,1,936/8081.17.9.28,8.1.0/SM-N9600,FAIL,P171019-05133,
577,ctai.umcas.juhuacai,1,16/0.1.6,8.1.0/SM-N9600,FAIL,P170914-04689,
578,dksyuf.sdajkfoiuag,1,31313/3.3.3,8.1.0/SM-N9600,FAIL,P180316-01872,
579,Game.SpeedMoto,1,257/2.57,8.1.0/SM-N9600,FAIL,P170502-02848,
580,Game.SpeedMoto,1,256/2.56,8.1.0/SM-N9600,FAIL,P170502-02848,
581,Game.SpeedMoto,1,252/2.52,8.1.0/SM-N9600,FAIL,P170502-02848,
582,gaotimeforax.viewActivity,1,14/2.028,8.1.0/SM-N9600,FAIL,P171121-04479,
583,glmm.com.Bearboy,1,20/1.0.7,8.1.0/SM-N9600,FAIL,P171218-05414,
584,gtem.roigzscpc.bbb,1,172/2.5.2,8.1.0/SM-N9600,FAIL,P171226-03957,
585,huatrot.trot.rongtro,1,745656/454634.43667.4,8.1.0/SM-N9600,FAIL,P180316-00936,
586,info.rguide.bjmtr,1,95/7.0.1,8.1.0/SM-N9600,FAIL,P170523-04996,
587,inudayo.ha.ein.clothes,1,331/3.31,8.1.0/SM-N9600,FAIL,P170502-02844,
588,inudayo.ha.ein.clothes,1,329/3.29,8.1.0/SM-N9600,FAIL,P170502-02844,
589,inudayo.ha.ein.clothes,1,327/327,8.1.0/SM-N9600,FAIL,P170502-02844,
590,net.coolman.runnerbest.gamefunnytt,1,1/1.0.1,8.1.0/SM-N9600,FAIL,P180316-01510,
591,net.crimoon.pm.nearme.gamecenter,1,20160705/6.07.05,8.1.0/SM-N9600,FAIL,P180425-01111,
592,net.mobilecraft.realbasketball,1,701061431/7.01.0614.3104,8.1.0/SM-N9600,FAIL,P170523-04949,
593,net.mobilecraft.realbasketball,1,707191146/7.07.1911.4601,8.1.0/SM-N9600,FAIL,P170523-04949,
594,net.mobilecraft.realbasketball,1,707191147/2.0.212,8.1.0/SM-N9600,FAIL,P170523-04949,
595,net.mobilecraft.realbasketball,1,707191153/4.05.2202,8.1.0/SM-N9600,FAIL,P170523-04949,
596,net.mountainsheep.minigore2.baidu,1,95583/1.621,8.1.0/SM-N9600,FAIL,P180316-02010,
597,nnn.ngdjy.almjpl.CX2017_82,1,1001/1.0.0.1,8.1.0/SM-N9600,FAIL,P170731-01313,
598,org.cocos.OutOfMoney,1,2/2.0,8.1.0/SM-N9600,FAIL,P170523-05266,
599,org.vv.QQSignature,1,99/2.99,8.1.0/SM-N9600,FAIL,P171122-03715,
600,org.vv.trueRisk,1,72/2.72,8.1.0/SM-N9600,FAIL,P180131-01047,
601,org.yijiang.game.plus_block,1,137/8.7.6,8.1.0/SM-N9600,FAIL,P170523-05188,
602,ppgame.magicfish.com.ppgame,1,1/1.0,8.1.0/SM-N9600,FAIL,P180131-01181,
603,ws.rlmlpljk.hrjtks.phvj,1,115/1.15,8.1.0/SM-N9600,FAIL,P170717-04766,
